FID,X,Y,HNO3,N2O5,NO2,HONO,NO,H2O2,O3,OH,FORM,ISOP,TERP,SO2,NH3,PM25_SO4,PM25_NO3,PM25_NH4,PM25_OC,PM25_TOT
4216,40.5,29.5,0.0261416,6.176555e-05,0.018149415,0.0010067679,0.0028015147,0.35931095,21.862303,3.7208032e-05,0.18912812,4.0620424e-07,9.593676e-10,0.0046106363,0.08863631,0.57230794,0.022908906,0.07005133,0.11067134,1.8652965
4217,41.5,29.5,0.026698302,4.872528e-05,0.01555202,0.0011296514,0.0023806086,0.42481536,21.56784,3.487951e-05,0.19884595,9.882049e-07,9.402508e-09,0.0048583993,0.101462886,0.5726453,0.023552895,0.069132924,0.109749846,1.851472
4218,42.5,29.5,0.025241258,6.0520157e-05,0.017108329,0.0013357598,0.0026405964,0.38033262,20.993166,3.5992336e-05,0.1923542,2.1188846e-06,1.856954e-08,0.004579957,0.10562726,0.5797278,0.023789557,0.07054972,0.110785134,1.8717357
4219,43.5,29.5,0.021154772,6.403125e-05,0.018214026,0.0013693853,0.0028440647,0.29579034,19.39498,3.44885e-05,0.16725905,3.563775e-06,5.1995777e-08,0.0040006945,0.096331805,0.41868713,0.015946897,0.050618086,0.08037405,1.346761
4220,44.5,29.5,0.017433098,5.7435373e-05,0.015897872,0.0013695544,0.002506089,0.26336578,17.517426,3.0472484e-05,0.14798267,4.7810413e-06,1.2274025e-07,0.0030927197,0.09151042,0.42090315,0.014766628,0.05113775,0.08393758,1.3419974
4221,45.5,29.5,0.018425765,6.6673485e-05,0.013824471,0.0021354472,0.0022974086,0.2833306,17.271952,2.9800227e-05,0.162457,4.5727256e-06,4.9966893e-08,0.0030453843,0.109668925,0.4209382,0.015724378,0.051883243,0.085647106,1.3431093
4222,46.5,29.5,0.021077761,8.0806174e-05,0.015706923,0.0015357505,0.0022639856,0.3197851,17.449127,2.8985609e-05,0.16569676,5.1535467e-06,4.9554487e-08,0.0032975816,0.11705181,0.40562266,0.015651422,0.05010497,0.080985576,1.2952325
4223,47.5,29.5,0.020478196,2.8182123e-05,0.010627917,0.0007401977,0.0019302655,0.32250237,17.250175,2.790059e-05,0.16104403,7.49025e-07,8.278371e-09,0.0034019423,0.075248785,0.4688061,0.016871147,0.059295826,0.087869875,1.4637986
4224,48.5,29.5,0.017738502,1.5587822e-05,0.009000378,0.00056858367,0.0017185265,0.33287537,16.997017,2.7943744e-05,0.1511381,8.015692e-08,6.849511e-11,0.0035221633,0.061578445,0.524395,0.017579205,0.070246086,0.09377636,1.6084044
4225,49.5,29.5,0.014281612,1.2336166e-05,0.007870102,0.000551493,0.001591355,0.3210058,17.063375,2.8931077e-05,0.15069643,1.0405122e-08,1.2262491e-11,0.003669406,0.046670586,0.5289367,0.017125646,0.073859096,0.092126876,1.6046066
4226,50.5,29.5,0.0141873425,1.2972384e-05,0.006960546,0.0006535049,0.0014869407,0.3413765,17.252687,2.9189996e-05,0.15464668,3.0463538e-09,3.2345177e-12,0.0038791422,0.04429579,0.5233949,0.017482221,0.0732633,0.09207789,1.5886917
4227,51.5,29.5,0.015359981,3.8083028e-05,0.007604438,0.0005109393,0.0014655308,0.42785004,19.736744,3.179123e-05,0.16972804,3.0825198e-10,4.199345e-13,0.0043665846,0.04673175,0.4886358,0.017003324,0.06848045,0.08710217,1.4788321
4228,52.5,29.5,0.015224955,6.850483e-05,0.009190015,0.00049423205,0.0016403701,0.45965287,21.610943,3.6455553e-05,0.17730273,1.5002802e-09,1.427363e-13,0.0037416331,0.04603908,0.48949423,0.0152758965,0.0719885,0.08834079,1.4606336
4229,53.5,29.5,0.01618833,5.288967e-05,0.010978794,0.00091866957,0.0019402422,0.41248977,22.03649,4.1181745e-05,0.16798902,5.160277e-08,5.11776e-11,0.003088665,0.05513499,0.42820677,0.014626751,0.06103562,0.07636228,1.2963749
4230,54.5,29.5,0.015917996,5.0247327e-05,0.012311726,0.00073664484,0.0020994646,0.36410794,22.5346,4.133324e-05,0.14838949,1.873037e-07,4.996852e-10,0.0034270214,0.0501409,0.48199242,0.016482098,0.07129959,0.08742669,1.4890132
4231,55.5,29.5,0.014033759,6.748365e-05,0.012406164,0.0005836471,0.0021326572,0.32612047,22.857769,4.1437594e-05,0.13234326,3.5358138e-07,1.4456871e-09,0.0037643253,0.043608267,0.4355865,0.014887283,0.06559131,0.07983915,1.348834
4232,56.5,29.5,0.013781092,6.95357e-05,0.013072118,0.0009006113,0.0023676562,0.2677062,20.81046,4.0506016e-05,0.121667184,2.6330663e-06,1.8143103e-08,0.0053363293,0.048151433,0.31842917,0.010409556,0.04455856,0.061556917,0.98876727
4233,57.5,29.5,0.01377874,4.6894074e-05,0.013464326,0.0010364209,0.002542831,0.2572985,19.949265,3.8645805e-05,0.12921625,1.863267e-05,6.3109786e-07,0.015624963,0.051538426,0.37951177,0.01152819,0.054795526,0.07931651,1.1864781
4234,58.5,29.5,0.013717956,6.857396e-05,0.01475713,0.0011481914,0.0023426043,0.3244057,21.912445,3.7943464e-05,0.14098753,5.3773805e-05,8.565363e-06,0.037165936,0.07741206,0.50488317,0.01803407,0.07457684,0.10575927,1.5935664
4235,59.5,29.5,0.012967267,0.00016575448,0.020122897,0.0018278032,0.0023159492,0.3743704,23.793957,3.7210346e-05,0.15766513,0.000114786126,6.2713785e-05,0.088416405,0.13191482,0.4738577,0.021995623,0.07198547,0.102453806,1.5117931
4236,60.5,29.5,0.009289927,0.00043949494,0.050124582,0.0047627795,0.0035493092,0.41824082,24.853933,3.787957e-05,0.16850802,0.00039093272,0.00033934606,0.27695057,0.3707674,0.49283653,0.03627099,0.08584816,0.1267765,1.6516294
4237,61.5,29.5,0.007965825,0.0009079489,0.108943455,0.012869744,0.006894118,0.33993408,24.88591,4.6429603e-05,0.17504981,0.00076105667,0.00047584221,0.41206935,0.7543325,0.52102405,0.04265076,0.10675977,0.15433224,1.755153
4238,62.5,29.5,0.009167121,0.001254296,0.12272951,0.014976009,0.0068647265,0.3336303,25.72472,4.3027012e-05,0.17592427,0.00075901183,0.0007140372,0.58813447,1.1366696,0.5050324,0.05108335,0.091624886,0.17077994,1.8921918
4239,63.5,29.5,0.010982081,0.0016822827,0.2136597,0.022067135,0.010467342,0.32850367,26.285868,4.3972213e-05,0.20155926,0.00097277993,0.002073721,1.1517266,1.705127,0.5863696,0.0670584,0.10148176,0.2281348,2.3942986
4240,64.5,29.5,0.014669857,0.0044232546,0.71491075,0.05778497,0.035032276,0.3105004,26.3463,6.2384104e-05,0.25395107,0.0013243112,0.0036941797,2.396338,2.179923,0.6875372,0.12295731,0.11533705,0.36496574,3.4322946
4241,65.5,29.5,0.018708004,0.0044471226,0.38329768,0.049604613,0.021182332,0.3360495,27.756247,6.1734216e-05,0.25076938,0.000866058,0.0011524651,1.3125967,1.814921,0.6236667,0.16893108,0.14158183,0.35221133,2.95031
4242,66.5,29.5,0.023958212,0.006735385,0.715742,0.087194845,0.031241804,0.3486874,27.471209,6.943562e-05,0.22888687,0.00039122655,0.00015582587,0.36851424,2.7453663,0.67905253,0.30554277,0.19707099,0.42513734,3.2134237
4243,67.5,29.5,0.071492024,0.017523315,2.2149723,0.23772119,0.09316637,0.33555296,26.16292,0.00011568412,0.30065575,0.00030284392,0.00036606664,0.20526084,3.2284288,0.686972,0.513616,0.26188517,0.54606766,3.794353
4244,68.5,29.5,0.1736458,0.026463864,3.6275187,0.4043052,0.28156832,0.30441588,24.236311,0.00012899347,0.3758863,0.00035122392,0.00041044923,0.20203626,3.8171475,0.7643976,1.0624655,0.4437355,0.78395176,5.1774774
4245,69.5,29.5,0.15275417,0.016779462,7.049863,0.8817713,0.6684348,0.29498726,19.959244,0.00011790757,0.43766966,0.0006990292,0.002126334,0.3261869,7.7910657,1.1404392,2.1640506,0.8597171,1.4120723,8.928198
4246,70.5,29.5,0.14017117,0.02335596,4.516373,0.5378636,0.48781464,0.28488016,23.667873,0.00011978796,0.4569865,0.001020379,0.0007486096,0.7682801,9.237336,1.4280946,2.807841,1.1540494,1.837907,11.047312
4247,71.5,29.5,0.15047432,0.016643824,5.409947,0.22372632,0.5087035,0.26271582,25.190422,0.00010009877,0.5821787,0.002806523,0.0013497708,1.6636574,11.618486,1.6786345,3.2895758,1.3943329,2.2486615,12.933122
4248,72.5,29.5,0.15201728,0.017111266,1.8616176,0.10768388,0.18050797,0.26633838,29.970112,9.505674e-05,0.7747763,0.0050123055,0.0008513498,3.4123929,10.201822,2.0244465,3.8328881,1.7030509,2.614832,14.593409
4249,73.5,29.5,0.09934604,0.01081098,1.8837444,0.11708977,0.1259968,0.2884226,30.836689,9.2165734e-05,1.0640643,0.008688474,0.0026222246,5.2217097,13.358173,2.362048,4.5072308,2.0382082,2.9337473,16.461512
4250,74.5,29.5,0.10171508,0.010301208,2.0651233,0.117334016,0.1323184,0.277536,31.186165,7.5246375e-05,1.1999416,0.011032351,0.0019656795,7.2964506,8.086823,2.8005652,5.090399,2.368554,3.418593,18.855013
4251,75.5,29.5,0.087981954,0.009780869,4.0654883,0.18770242,0.32412195,0.24493997,29.411694,8.320413e-05,1.3716699,0.014137739,0.004644573,10.421011,8.487665,3.3158007,6.3286676,2.8881404,4.3106794,23.339388
4252,76.5,29.5,0.118258834,0.011849664,3.745807,0.20994794,0.30970424,0.2097134,30.437544,7.0918555e-05,1.5035051,0.014529679,0.0042613377,10.669677,7.089031,3.5709143,7.662758,3.365717,5.064473,27.006912
4253,77.5,29.5,0.1555142,0.011733533,3.8912768,0.22207735,0.3417348,0.18634042,30.44037,6.446234e-05,1.7467084,0.017756045,0.0048145014,12.263933,7.5138016,4.1901846,9.275218,4.0431337,6.2547884,32.63987
4254,78.5,29.5,0.18357141,0.011449023,4.5584054,0.25209996,0.36678615,0.19183308,28.993853,5.950729e-05,1.8323114,0.020490896,0.0073063998,13.496813,7.6817336,4.3250327,10.044052,4.282461,6.7631693,35.291164
4255,79.5,29.5,0.17983963,0.012954602,3.9729238,0.17590925,0.3777765,0.19508904,29.303377,5.683134e-05,1.3720311,0.014372048,0.0037830425,9.911089,5.4938745,3.9232738,9.817911,4.10067,5.965546,32.46698
4256,80.5,29.5,0.19061816,0.015669992,6.0748343,0.23012307,0.6920485,0.22091107,27.509882,5.6317873e-05,1.3129019,0.012826366,0.0053414586,10.487163,5.538549,3.724076,9.302198,3.8754618,5.5413394,30.74346
4257,81.5,29.5,0.17911752,0.011535593,7.3327417,0.2669236,1.3393987,0.2350643,25.339272,5.7151494e-05,1.2849544,0.012878919,0.007739574,11.480233,6.392586,3.6001892,8.270095,3.5470707,5.1016498,28.488129
4258,82.5,29.5,0.14507985,0.00930942,3.7165043,0.12476771,0.23474903,0.24267067,26.860674,5.156843e-05,1.038996,0.011170193,0.0069800126,7.1143475,5.515459,2.9444203,7.138253,3.0145922,4.338052,24.39081
4259,83.5,29.5,0.1563438,0.0074087335,1.5878359,0.054625712,0.094519235,0.2155749,27.643711,3.933008e-05,0.65221983,0.006742717,0.0018174009,4.0439715,3.768646,2.4915085,6.534597,2.6994326,3.7452197,21.15974
4260,84.5,29.5,0.15800868,0.0070659113,1.585236,0.062110778,0.089032695,0.19732259,27.235884,3.374835e-05,0.7472562,0.008693482,0.0023050369,5.512548,3.5902572,2.523165,6.901449,2.8006537,4.083025,22.500969
4261,85.5,29.5,0.18176435,0.006408055,1.318344,0.05724247,0.072022334,0.18646525,28.36607,3.219484e-05,0.7079034,0.008000265,0.0016186482,4.831561,3.034357,2.3580966,7.083797,2.7887127,4.1879296,22.66493
4262,86.5,29.5,0.20134445,0.00756223,1.3519287,0.05748037,0.07284323,0.20591855,29.122232,3.298098e-05,0.6227199,0.006219302,0.0009440332,3.8533711,2.9922116,2.3575337,7.7341046,2.9562209,4.533414,24.32707
4263,87.5,29.5,0.20897293,0.009264636,1.8103168,0.088460594,0.08347993,0.20978054,28.836472,3.5500274e-05,0.6627277,0.0062115034,0.001217985,4.7107363,3.206181,2.5247054,8.364891,3.1584303,5.405325,27.597979
4264,88.5,29.5,0.23235367,0.009005995,2.100727,0.13227676,0.095728174,0.20366341,27.85937,3.7589958e-05,0.53388965,0.0037138981,0.00079922803,4.064707,3.5192382,2.6430004,8.610416,3.238152,6.3775344,30.735083
4265,89.5,29.5,0.26212052,0.008135648,1.8876667,0.12855518,0.107296266,0.18105903,25.923553,3.681153e-05,0.438174,0.0026662084,0.0005583459,2.3214676,3.457949,2.3067849,8.280949,3.0458295,5.436318,27.569353
4266,90.5,29.5,0.22540925,0.0096031595,2.537624,0.16645657,0.1578504,0.15816578,24.786179,3.8251466e-05,0.41797858,0.0026003707,0.00074974395,1.7875917,4.592377,2.3159013,9.305251,3.3242865,5.711845,29.540562
4267,91.5,29.5,0.16680162,0.009834822,2.8122694,0.171489,0.21661544,0.14620613,24.5991,4.0193852e-05,0.45187125,0.003198776,0.00082790916,2.0490708,6.1660666,2.6020024,11.156676,3.9517646,6.6938224,34.501152
4268,92.5,29.5,0.11668144,0.01251737,4.0918837,0.20349357,0.29733178,0.16723675,25.997505,4.368473e-05,0.66921127,0.004959961,0.0014822495,3.3637447,10.760849,3.0342631,12.919212,4.5611696,8.234705,41.218838
4269,93.5,29.5,0.15078524,0.014590212,4.4476533,0.1643593,0.4233292,0.2054627,26.97434,4.335112e-05,0.7815182,0.0050419937,0.0014380238,3.9247973,11.66485,3.2464972,13.979824,4.883375,8.960946,44.89985
4270,94.5,29.5,0.22137009,0.01275439,4.5378766,0.3178513,0.62011117,0.17994453,25.8304,4.177571e-05,0.7363299,0.0050277696,0.0018531128,3.9631252,9.202243,3.6494937,15.076187,5.183389,9.515117,50.027264
4271,95.5,29.5,0.20780462,0.014013762,5.6539874,0.40485302,0.6037176,0.17893746,24.615133,4.014008e-05,0.8563915,0.006094839,0.0022964478,4.781914,14.839117,3.781992,16.470016,5.577523,10.48747,54.49349
4272,96.5,29.5,0.19636455,0.013204773,8.210353,0.5270466,0.9385516,0.15344413,21.12333,3.8441038e-05,1.0089896,0.009059867,0.005365503,6.5061417,17.525381,4.0340023,17.119392,5.8658032,11.797504,58.5557
4273,97.5,29.5,0.18886396,0.013823373,8.07374,0.550765,1.0294759,0.15123907,21.13972,3.7856495e-05,1.0572594,0.008757978,0.005059719,6.8586526,19.769358,4.0048556,17.814024,6.0693974,11.6168785,58.797207
4274,98.5,29.5,0.20405851,0.010872567,12.5748415,0.8461904,2.958761,0.12254459,16.164381,3.1144555e-05,1.0288322,0.01031683,0.013397232,8.419291,16.962236,4.124349,16.87949,5.7848587,10.572524,57.066025
4275,99.5,29.5,0.20041837,0.00925502,11.339023,0.6782481,2.830477,0.1162839,16.09255,3.149436e-05,0.8223743,0.007967765,0.00865961,5.7246675,13.355242,3.4312015,15.53816,5.26383,8.180791,48.285942
4276,100.5,29.5,0.21973535,0.011509976,6.955877,0.39318436,1.1815953,0.12569891,19.366608,3.500727e-05,0.6116168,0.0053814393,0.0049240445,3.0085475,9.028467,2.7714713,13.455634,4.588579,5.698867,37.155384
4277,101.5,29.5,0.28260905,0.007208357,3.7275093,0.17613484,0.75722903,0.15433627,22.408602,4.075523e-05,0.39340723,0.0022279082,0.0025468932,0.7246065,4.158524,2.042725,11.313203,3.854817,3.2102797,26.243374
4278,102.5,29.5,0.4124739,0.006033468,2.5540452,0.11599099,0.475674,0.18959121,24.039839,4.348947e-05,0.3685647,0.00102819,0.0010990588,0.36753818,2.0661113,1.7585341,10.310794,3.4981647,2.5583832,22.60361
4279,103.5,29.5,0.43768036,0.0098250415,3.1609738,0.1505175,0.46497113,0.17078194,23.352615,4.4925335e-05,0.40619338,0.001125697,0.0010880163,0.36654732,4.955721,1.4725676,9.71402,3.2392225,2.0856457,20.180723
4280,104.5,29.5,0.50119287,0.014020762,3.848072,0.17179063,0.46359792,0.16679725,22.636295,4.716792e-05,0.43046516,0.0011091366,0.0012362744,0.3596868,6.4459233,1.6013502,11.456517,3.7734866,2.167655,22.901373
4281,105.5,29.5,0.5426378,0.011652367,3.8112955,0.15896595,0.579878,0.1525496,21.998678,4.6445362e-05,0.38318223,0.0008606334,0.00096675905,0.2956521,3.673657,1.5123099,10.528848,3.483453,1.9496564,20.981756
4282,106.5,29.5,0.5735488,0.009758398,3.97847,0.16948904,0.6322612,0.15352365,21.40134,4.983784e-05,0.38034642,0.0010849007,0.0013339444,0.32027397,4.0904593,1.4507009,9.605991,3.1979196,1.9168849,19.624302
4283,107.5,29.5,0.72581035,0.010817845,4.4856997,0.21249765,0.7618943,0.17225929,20.221977,5.046112e-05,0.38451684,0.0011008865,0.0014675966,0.38670146,3.8602633,1.4227926,8.818675,2.9490597,1.953013,18.755442
4284,108.5,29.5,0.8616915,0.009469307,4.918982,0.2875651,0.9827685,0.16986221,19.264874,5.1436575e-05,0.37226444,0.0010079095,0.001464037,0.6050749,1.916428,1.4536779,7.8344564,2.6457825,2.1156924,18.209259
4285,109.5,29.5,0.9231419,0.009901358,5.681453,0.4901063,1.2890524,0.18253648,18.52821,5.6294688e-05,0.3751019,0.00091441616,0.0018868975,0.6810552,1.2489151,1.6010128,7.139308,2.4242551,2.261861,18.681982
4286,110.5,29.5,1.0589026,0.00955842,7.699027,0.7733234,2.4286478,0.19180289,16.772165,5.9358383e-05,0.39484465,0.0007964121,0.003211393,1.1705856,0.9464382,1.6801513,5.9237394,2.034234,2.231987,17.998394
4287,111.5,29.5,1.0032972,0.00443047,11.983366,1.176203,8.07763,0.18479498,12.458667,5.9987153e-05,0.41191363,0.0010055618,0.0072263884,2.4932442,1.402052,2.1548688,5.3995023,1.803556,2.6037564,22.419321
4288,112.5,29.5,0.9690378,0.010263949,8.594033,0.78143436,2.2244513,0.2069513,16.119617,6.951384e-05,0.4119817,0.0009756906,0.003582037,1.2755342,1.295711,1.7067266,5.611337,1.9281564,2.302805,18.013721
4289,113.5,29.5,0.9595054,0.014160573,6.585338,0.6371659,1.249864,0.2248408,18.470764,7.103534e-05,0.4077266,0.0010569022,0.0023267053,0.8791839,1.1615031,1.4561414,5.316867,1.8566295,2.0396223,15.375293
4290,114.5,29.5,1.038982,0.015256417,5.39577,0.54804736,1.0419635,0.25485057,20.930248,7.3411546e-05,0.41175038,0.00089639606,0.0016017893,0.6499627,0.82552856,1.3906615,4.926567,1.7463759,1.838052,13.937699
4291,115.5,29.5,1.0903524,0.018630955,6.311912,0.5635389,0.98985815,0.24459898,21.211275,7.188922e-05,0.41503727,0.0010586493,0.0019292424,0.74836946,0.72518706,1.4211631,4.7967253,1.7129135,1.7458278,13.625967
4292,116.5,29.5,1.1406392,0.017614953,9.706835,0.62430346,1.6794772,0.20479017,18.790419,6.924127e-05,0.40625593,0.001483325,0.004448044,1.0878978,0.8199264,1.5824865,4.796252,1.7290368,1.9148458,14.847286
4293,117.5,29.5,1.3056678,0.012076142,13.230234,0.5259717,4.156888,0.19069156,18.961843,5.300553e-05,0.39889285,0.0018010127,0.009850594,1.7672749,1.249413,1.8039562,4.894208,1.7624753,2.1215818,16.798403
4294,118.5,29.5,2.4684095,0.03146532,5.1676354,0.059591528,1.0549041,0.27448842,31.652163,5.9972153e-05,0.3407844,0.0003753277,0.0013005887,0.48763734,0.3877215,1.587699,3.1129422,1.2723707,1.7165402,11.446536
4295,119.5,29.5,2.33927,0.042010497,2.964954,0.021342447,0.41895312,0.29398227,34.569904,5.6179204e-05,0.30815017,0.00014683438,0.00038160363,0.22033189,0.25564036,1.4902624,2.4347637,1.0622686,1.4969077,9.57292
4296,120.5,29.5,2.1215901,0.039017476,1.9967825,0.012199819,0.23194435,0.32665485,36.425262,5.726216e-05,0.29403976,3.509103e-05,5.352125e-05,0.16807884,0.23546827,1.4398723,1.9137416,0.89942634,1.3820385,8.458561
4297,121.5,29.5,1.894424,0.039322637,1.3468441,0.008140063,0.15072149,0.37979063,37.14598,5.815211e-05,0.28627166,1.4386123e-05,1.0425226e-05,0.13669452,0.23129919,1.3625535,1.5909046,0.78512615,1.2677481,7.6085505
4298,122.5,29.5,1.6557653,0.031139875,0.924306,0.0061450745,0.12837441,0.42029122,37.33169,5.5223547e-05,0.28335202,5.574365e-06,1.6230445e-06,0.12403746,0.21965821,1.297656,1.4440662,0.7215631,1.1500937,7.050129
4299,123.5,29.5,1.513324,0.02393513,0.71165466,0.005079512,0.1198332,0.4436343,37.207027,5.3925552e-05,0.27693576,4.3637074e-06,7.4714916e-07,0.11486912,0.22723168,1.2476654,1.2991484,0.6604718,1.0568116,6.576199
4300,124.5,29.5,1.439531,0.018243007,0.5947719,0.004388662,0.112545736,0.4758356,37.341206,5.4564487e-05,0.27828428,4.74622e-06,7.681206e-07,0.1095943,0.23342387,1.2236358,1.1884227,0.613897,0.99976075,6.282119
4301,125.5,29.5,1.4092679,0.014319634,0.52005523,0.0038943598,0.103916146,0.5172288,37.348442,5.7092526e-05,0.28596875,5.645258e-06,2.0233092e-06,0.10697565,0.24942012,1.2364702,1.058389,0.57067215,0.9668192,6.08756
4302,126.5,29.5,1.3780906,0.01209473,0.48543897,0.0034881274,0.100370206,0.5494353,37.285557,5.8010282e-05,0.29252705,7.13718e-06,7.070322e-06,0.10566149,0.26043677,1.2459793,0.9742677,0.5396009,0.9409974,5.973894
4303,127.5,29.5,1.342137,0.011074647,0.46866027,0.003134821,0.09582845,0.57309043,37.127087,5.6585664e-05,0.2951588,7.741615e-06,8.91423e-06,0.10300854,0.2643595,1.2596551,0.8940985,0.51121324,0.91666275,5.8755364
4304,128.5,29.5,1.302459,0.009915729,0.44630894,0.0028782885,0.09084629,0.5889475,36.977695,5.6118064e-05,0.29833254,7.4715695e-06,8.515806e-06,0.09891239,0.25945807,1.2690648,0.8145089,0.4823447,0.8886071,5.7538705
4305,129.5,29.5,1.2546147,0.008859179,0.43263143,0.0026923127,0.085751966,0.5934251,36.87146,5.6545774e-05,0.2985868,6.7276083e-06,6.527643e-06,0.09537358,0.25049356,1.2730649,0.7363526,0.4564729,0.8630409,5.6167912
4306,130.5,29.5,1.2046921,0.008288854,0.42238685,0.0027121038,0.08406244,0.5986323,36.760704,5.7254583e-05,0.2995503,5.410885e-06,3.7122275e-06,0.09170738,0.23975582,1.2766023,0.6977437,0.44312158,0.84345746,5.538578
4307,131.5,29.5,1.1586955,0.008093279,0.4191814,0.002664422,0.08174543,0.60451174,36.67561,5.5805765e-05,0.30113113,4.2820243e-06,1.6024225e-06,0.08845163,0.23217663,1.2793844,0.66352165,0.42951858,0.82740724,5.4673243
4308,132.5,29.5,1.126397,0.007904778,0.41840053,0.00253114,0.07698538,0.6044028,36.56975,5.498493e-05,0.30222133,3.440278e-06,8.088656e-07,0.08517419,0.22550896,1.2720494,0.63377154,0.41406292,0.8057564,5.3689747
4309,133.5,29.5,1.074457,0.0077701635,0.39769712,0.0022757545,0.0652951,0.6053895,36.453712,5.5764533e-05,0.30402628,2.7367034e-06,4.81055e-07,0.080552734,0.21949492,1.244994,0.5794233,0.3843505,0.76593804,5.1659284
4310,134.5,29.5,0.97378826,0.0072471816,0.3496553,0.0019190854,0.053416777,0.60948455,36.329624,5.6806584e-05,0.30401957,2.023247e-06,2.6977074e-07,0.07425344,0.2042099,1.2097567,0.49204293,0.34494013,0.714035,4.871422
4311,135.5,29.5,0.86324394,0.006742517,0.30097088,0.0016334304,0.04336589,0.6209125,36.191963,5.7243917e-05,0.303109,1.3876411e-06,1.4390345e-07,0.06864136,0.1856568,1.1921684,0.40158895,0.30914617,0.6706259,4.6217227
4312,136.5,29.5,0.76850724,0.006395371,0.26048666,0.0014318164,0.038856503,0.6366139,36.029724,5.686912e-05,0.30284107,9.933607e-07,8.008054e-08,0.06331599,0.17077929,1.1832635,0.32657883,0.2794306,0.63441604,4.426582
4313,137.5,29.5,0.68628055,0.0059574675,0.23111026,0.0012995155,0.03386659,0.6491511,35.831097,5.584753e-05,0.3032635,6.891761e-07,4.271542e-08,0.05981468,0.15609095,1.1678212,0.26922435,0.25259086,0.5957411,4.242568
4314,138.5,29.5,0.61871994,0.005577136,0.20973001,0.0011838735,0.030284014,0.6579105,35.5376,5.4380125e-05,0.30348065,5.472597e-07,2.4116789e-08,0.05634216,0.14333573,1.1406239,0.21820654,0.22449513,0.54617727,4.023879
4315,139.5,29.5,0.57351,0.00533898,0.195117,0.0010840038,0.026753971,0.66115785,35.123947,5.375476e-05,0.30525756,5.3145914e-07,1.4341187e-08,0.05490809,0.13297243,1.1233046,0.18975733,0.20442992,0.50946635,3.8757708
4316,140.5,29.5,0.5371747,0.005260282,0.18649437,0.0009940173,0.023274979,0.66425663,34.59712,5.3490705e-05,0.3082025,6.1919894e-07,7.806144e-09,0.054198306,0.12664928,1.1130034,0.16916949,0.18710086,0.47912952,3.7672968
4317,141.5,29.5,0.4970971,0.00517293,0.17798634,0.00089663535,0.018800834,0.6683751,34.077774,5.3695425e-05,0.31018242,8.496388e-07,4.162531e-09,0.054801956,0.123092055,1.1087133,0.15104978,0.16899143,0.4476794,3.6749723
4318,142.5,29.5,0.42607972,0.0049647344,0.16820803,0.0007907744,0.013379683,0.660769,33.53119,5.3664033e-05,0.308028,1.332179e-06,2.2662194e-09,0.05455942,0.12188733,1.0907413,0.12861525,0.14289235,0.39943302,3.5180426
4319,143.5,29.5,0.33001027,0.0042901626,0.15241371,0.0007120473,0.009173071,0.63153464,32.63817,5.418452e-05,0.30063072,2.5607608e-06,9.620436e-10,0.05502939,0.12746814,1.0851876,0.10763479,0.11018851,0.329268,3.3524058
4320,0.5,30.5,0.013205293,3.7504124e-05,0.021148954,0.0015521987,0.0033520411,0.4279475,19.734554,2.9653536e-05,0.21176754,9.084944e-07,2.400081e-13,0.026957674,0.0870497,0.9194937,0.031597134,0.05269726,0.1115027,2.6253119
4321,1.5,30.5,0.011875761,3.6855163e-05,0.016656194,0.0014697886,0.0029784977,0.41422784,18.635227,2.8208584e-05,0.20159319,3.7341727e-07,5.0939443e-14,0.023884479,0.0817077,0.8674198,0.030900938,0.055373732,0.10861523,2.475821
4322,2.5,30.5,0.011193522,3.8292073e-05,0.01458352,0.0013839384,0.002651608,0.40224206,18.037737,2.6935257e-05,0.19465089,1.934365e-07,1.3958156e-14,0.022131136,0.07802492,0.8297714,0.030090807,0.057403862,0.106258065,2.37013
4323,3.5,30.5,0.011238738,3.3823806e-05,0.012753243,0.0014903706,0.0024066088,0.38839293,17.436352,2.5959864e-05,0.18744358,1.00813345e-07,3.2917924e-15,0.020878268,0.07535356,0.82220733,0.030042801,0.059848096,0.106918536,2.3516796
4324,4.5,30.5,0.011364933,3.391939e-05,0.011834125,0.0013492324,0.0022486541,0.38600764,17.300037,2.4909172e-05,0.18512681,4.7224425e-08,6.296625e-16,0.020211833,0.07522595,0.8143548,0.030318538,0.061956115,0.10746853,2.3420272
4325,5.5,30.5,0.011576153,2.8803639e-05,0.011047517,0.0013892482,0.0021440033,0.38479236,17.161642,2.4276686e-05,0.18178909,1.8342721e-08,1.2092181e-16,0.019387398,0.07410012,0.80411464,0.030307017,0.06383141,0.1071988,2.3197513
4326,6.5,30.5,0.012246129,3.0379468e-05,0.010727623,0.0013762097,0.0021020388,0.39663106,17.500446,2.371659e-05,0.18294856,5.6985634e-09,3.7997382e-17,0.018959258,0.075964496,0.7965872,0.030645877,0.06484371,0.10730929,2.3075774
4327,7.5,30.5,0.012576918,2.8300348e-05,0.01031171,0.0013827805,0.0020402407,0.3938655,17.415184,2.3534796e-05,0.18106236,2.0517896e-09,1.4473335e-17,0.018155705,0.07590109,0.79460865,0.031102652,0.06673247,0.1080785,2.3112574
4328,8.5,30.5,0.012577191,2.5294585e-05,0.009654284,0.001421239,0.0019345942,0.38437173,17.026869,2.3240575e-05,0.17749509,1.1142032e-09,4.7158803e-18,0.017365651,0.0748508,0.78524464,0.030703863,0.06711005,0.108040854,2.2862449
